previous_crop,new_crop,compatibility,rotation_score,nutrient_effect,nitrogen_effect,root_pattern,water_compatibility,pest_disease_break,rotation_reason,recommendation,confidence,source_type,notes
Castor,Coconut,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Dense Adventitious (100-200 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Plantation (Coconut) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Coffee,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Deep Perennial (150+ cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Plantation (Coffee) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Cotton,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Deep Taproot (100-180 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Fibre (Cotton) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Garlic,High,0.8,Diversified nutrient extraction across shallow and deep root zones,Efficient utilization of residual organic fertility,Alternates shallow bulb roots with deeper field crop roots,Standard water management,Allium sulfur compounds provide natural fungicidal properties,"Highly compatible rotation: Garlic benefits from the clean, pathogen-reduced seedbed following Castor.",Prefer,High,Horticultural Research Standard,High economic diversification.
Castor,Ginger,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Shallow Rhizomatous (20-40 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Spices (Ginger) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Grapes,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Deep Perennial Vine (100-200 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Fruit/Horticulture (Grapes) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Groundnut,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Moderate Taproot (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Legume/Pulse (Groundnut) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Guava,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Moderate to Deep (80-150 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Fruit/Horticulture (Guava) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Jowar (Sorghum),High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Deep Fibrous (60-120 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Cereal (Jowar (Sorghum)) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Jute,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Moderate Taproot (40-70 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Fibre (Jute) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Kidney Beans,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Moderate Taproot (30-50 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Legume/Pulse (Kidney Beans) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Lentil (Masoor),High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Shallow Taproot (20-40 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Legume/Pulse (Lentil (Masoor)) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Linseed,Medium,0.65,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Moderate Fibrous (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Oilseed (Linseed) maintains balanced soil biology.,Consider,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Maize,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Moderate Fibrous (40-80 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Cereal (Maize) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Mango,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Deep Taproot (200+ cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Fruit/Horticulture (Mango) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Millets,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Moderate Fibrous (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Cereal (Millets) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Moth Beans,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Deep Taproot (50-90 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Legume/Pulse (Moth Beans) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Mung Bean,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Shallow Taproot (25-45 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Legume/Pulse (Mung Bean) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Muskmelon,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (100-160 cm) with Moderate Taproot (35-65 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Castor) to Vegetable (Muskmelon) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Castor,Mustard,High,0.8,Balanced nutrient uptake with biofumigation benefit,Moderate nitrogen utilization,Deep taproot explores subsoil nutrient reserves,Low water footprint conserves soil moisture,Mustard glucosinolates act as natural biofumigant against soil fungi,Favorable biofumigant rotation: Mustard suppresses soil-borne pathogens and complements Castor.,Prefer,High,Directorate of Rapeseed-Mustard Research,Excellent rabi partner following Kharif cereals or pulses.
